index,true_label,1_a,1_o,2_a,2_o,3_a,3_o,4_a,4_o,5_a,5_o,6_a,6_o,7_a,7_o,8_a,8_o,9_a,9_o,10_a,10_o,11_a,11_o,12_a,12_o,13_a,13_o,14_a,14_o,15_a,15_o,16_a,16_o,17_a,17_o,18_a,18_o,19_a,19_o,20_a,20_o,21_a,21_o,22_a,22_o,23_a,23_o,24_a,24_o,25_a,25_o,26_a,26_o,27_a,27_o,28_a,28_o,29_a,29_o,30_a,30_o,31_a,31_o,32_a,32_o,33_a,33_o,34_a,34_o,35_a,35_o,36_a,36_o,37_a,37_o,38_a,38_o,39_a,39_o,40_a,40_o,41_a,41_o,42_a,42_o,43_a,43_o,44_a,44_o,45_a,45_o,label,description_lengths,description_lengths_unnormalized,is_error,L_0,L_1,L_2,L_3,L_4,L_5,L_6,L_7,L_8,L_9,L_10,L_11,L_12,L_13,L_14,r_min,r_med,relative_position,pseudo_probability,normalized_entropy,description_length_margin,description_length_true_cost,kullback_leibler_divergence
309,12,0.4352,0.80787,0.41586,0.81019,0.37331,0.79167,0.33462,0.76157,0.30174,0.72685,0.2824,0.70833,0.29207,0.66204,0.33849,0.61111,0.39458,0.59259,0.45455,0.61111,0.52031,0.64352,0.5648,0.65046,0.58027,0.62037,0.58414,0.59722,0.56093,0.53935,0.53191,0.49769,0.50484,0.4838,0.47002,0.47222,0.44101,0.47222,0.41199,0.47917,0.38685,0.49537,0.3501,0.49074,0.31721,0.48148,0.29207,0.47222,0.27853,0.44676,0.27273,0.40509,0.28627,0.36806,0.32302,0.34491,0.37331,0.33565,0.4294,0.34722,0.47776,0.37731,0.52611,0.39815,0.5648,0.41667,0.56867,0.40046,0.54739,0.35185,0.52418,0.3125,0.49516,0.27083,0.44874,0.22685,0.39458,0.19676,0.34236,0.18519,0.294,0.16898,0.25532,0.15046,0.24178,0.11343,0.26692,0.083333,0.30561,0.074074,12,"[0.04961487 0.07230563 0.06910062 0.09512479 0.10882606 0.05799299
 0.06631254 0.04144747 0.07504059 0.06704552 0.04151018 0.07547496
 0.02460432 0.09979238 0.05580707]","[250.24741621 364.69507107 348.52964043 479.79030424 548.8967709
 292.50496838 334.46712348 209.05268765 378.48961161 338.16413056
 209.36900653 380.68048641 124.09924922 503.33270271 281.47961031]",0,250.24741621,364.69507107,348.52964043,479.79030424,548.8967709,292.50496838,334.46712348,209.05268765,378.48961161,338.16413056,209.36900653,380.68048641,124.09924922,503.33270271,281.47961031,0.593626662323403,0.35314951214144835,0.0,0.0,6.92065878477326e-36,0.9831568541608499,0.02460432198825954,0.5000010380855466
310,12,0.4971,0.83333,0.49516,0.83333,0.4971,0.83565,0.4971,0.83565,0.4971,0.83796,0.49516,0.83796,0.48936,0.84259,0.46615,0.84028,0.4352,0.84028,0.38298,0.83796,0.33849,0.82407,0.31335,0.81019,0.30754,0.75463,0.32302,0.71759,0.3675,0.68519,0.41973,0.66435,0.46809,0.67593,0.51838,0.71991,0.55319,0.71759,0.57447,0.68519,0.58607,0.63889,0.57834,0.58565,0.53965,0.53472,0.4913,0.51389,0.44874,0.51852,0.41973,0.53241,0.38878,0.53009,0.37137,0.50463,0.37911,0.45833,0.40812,0.41204,0.44874,0.39583,0.48549,0.40741,0.52611,0.42361,0.55899,0.42361,0.58607,0.39815,0.59188,0.35417,0.57447,0.31944,0.53965,0.30787,0.48936,0.3125,0.44101,0.32176,0.41199,0.31481,0.40812,0.28241,0.4352,0.25,0.47389,0.22685,0.51064,0.21296,12,"[0.0526615  0.08026506 0.04442453 0.13289941 0.12702525 0.06279435
 0.06997146 0.02559646 0.07525377 0.05830372 0.02338608 0.09215027
 0.02132899 0.08759801 0.04634114]","[267.10090056 407.10704373 225.32272499 674.07026584 644.27630987
 318.49502284 354.897566   129.82610591 381.68961609 295.71841765
 118.61500053 467.38926408 108.18134886 444.30004954 235.04380578]",0,267.10090056,407.10704373,225.32272499,674.07026584,644.27630987,318.49502284,354.897566,129.82610591,381.68961609,295.71841765,118.61500053,467.38926408,108.18134886,444.30004954,235.04380578,0.9120376712532815,0.3051136205380549,0.0,2.942495093449793e-05,0.00012423681552922784,0.9979429055843669,0.021328989662883973,0.5000117473504213
311,12,0.5648,0.8588,0.5648,0.86111,0.55899,0.86111,0.55126,0.8588,0.52224,0.84954,0.47389,0.83565,0.43133,0.80787,0.40426,0.78472,0.39072,0.75463,0.36944,0.71759,0.35977,0.66667,0.37331,0.61806,0.41779,0.58333,0.47776,0.5787,0.53578,0.59028,0.58801,0.60185,0.63636,0.60648,0.66731,0.59722,0.67505,0.56019,0.66731,0.50463,0.65184,0.45833,0.62669,0.43287,0.59381,0.40972,0.55126,0.39352,0.5029,0.38889,0.45261,0.40278,0.40426,0.40972,0.35977,0.41898,0.32302,0.41898,0.29594,0.39583,0.29207,0.35417,0.31528,0.31481,0.35783,0.28472,0.40619,0.27083,0.45261,0.26852,0.49516,0.27778,0.52998,0.29398,0.56093,0.31944,0.58027,0.32176,0.58994,0.30556,0.58027,0.28009,0.55126,0.25231,0.52418,0.2338,0.4971,0.21296,0.47002,0.19444,12,"[0.05598292 0.0693045  0.05791905 0.11742253 0.116506   0.05945378
 0.06796049 0.0308705  0.07668066 0.07201979 0.02400807 0.09371906
 0.01820235 0.09727037 0.04267995]","[285.84908445 353.86916132 295.73497096 599.56008482 594.88029558
 303.57135304 347.00661903 157.62492324 391.53190166 367.7334409
 122.58531879 478.53005431  92.94128492 496.66305354 217.9240411 ]",0,285.84908445,353.86916132,295.73497096,599.56008482,594.88029558,303.57135304,347.00661903,157.62492324,391.53190166,367.7334409,122.58531879,478.53005431,92.94128492,496.66305354,217.9240411,0.7581763121117207,0.25955741045754765,0.0,1.3367085216486885e-13,1.511632277763877e-12,0.9941942809577732,0.01820234688826012,0.5000012290898577
312,13,0.74662,0.25694,0.74662,0.25463,0.74662,0.25694,0.74662,0.25463,0.74662,0.25926,0.74468,0.2662,0.74275,0.27546,0.73888,0.29398,0.73308,0.31481,0.72727,0.34954,0.71954,0.375,0.71373,0.40972,0.70793,0.4375,0.70019,0.47222,0.69246,0.50694,0.68472,0.53935,0.67311,0.57407,0.66344,0.60648,0.6499,0.62963,0.63443,0.64583,0.61315,0.65972,0.59381,0.6713,0.57253,0.67824,0.54932,0.67361,0.52224,0.67824,0.4913,0.67824,0.46035,0.67824,0.43327,0.67593,0.40232,0.67824,0.36944,0.67824,0.34043,0.67593,0.31721,0.66435,0.29787,0.64583,0.28046,0.62963,0.26112,0.59954,0.24758,0.56944,0.23404,0.53241,0.22244,0.49769,0.21277,0.45139,0.20503,0.40509,0.20116,0.36343,0.20309,0.3287,0.21083,0.2963,0.21857,0.26852,0.22631,0.24074,13,"[0.04373405 0.04981199 0.07901136 0.06333946 0.06978631 0.04640635
 0.04490955 0.09431848 0.06822717 0.04197469 0.13200481 0.05298606
 0.12743174 0.03483367 0.05122432]","[220.49693471 251.14045969 398.35692584 319.34280814 351.84633994
 233.97003422 226.42350743 475.53184858 343.98552163 211.62662173
 665.53755283 267.14337255 642.48123201 175.62324175 258.26113349]",0,220.49693471,251.14045969,398.35692584,319.34280814,351.84633994,233.97003422,226.42350743,475.53184858,343.98552163,211.62662173,665.53755283,267.14337255,642.48123201,175.62324175,258.26113349,0.8298731053470005,0.5052717791652696,0.0,2.220446049250313e-16,3.1559215007773557e-15,0.9928589765923673,0.034833665088049054,0.5000007586026519
313,13,0.83559,0.29167,0.83559,0.29398,0.83559,0.2963,0.83559,0.29398,0.83559,0.29398,0.83366,0.29861,0.82979,0.31481,0.82592,0.33333,0.82012,0.35185,0.81238,0.37731,0.80271,0.39815,0.7911,0.42593,0.77563,0.45139,0.76015,0.48611,0.74662,0.5162,0.73501,0.55093,0.72147,0.5787,0.70986,0.60417,0.69632,0.625,0.66538,0.64352,0.62863,0.66898,0.60155,0.68981,0.58221,0.7037,0.56286,0.71065,0.53965,0.71991,0.51257,0.72685,0.48162,0.73148,0.44487,0.72917,0.40812,0.72222,0.37331,0.71065,0.33849,0.70139,0.30561,0.69676,0.27853,0.6875,0.25725,0.6713,0.23985,0.64815,0.22631,0.62037,0.21277,0.59259,0.19729,0.56713,0.18182,0.53935,0.17215,0.50463,0.17021,0.46296,0.17408,0.41435,0.18375,0.36806,0.19342,0.33102,0.20309,0.30324,13,"[0.04214195 0.05158976 0.0748626  0.06725218 0.08140952 0.04181156
 0.03266855 0.0957085  0.07991602 0.03418962 0.13218687 0.04234668
 0.14563462 0.03124985 0.04703173]","[239.16094117 292.77849253 424.8547733  381.66470943 462.00938288
 237.28594786 185.39816787 543.15791934 453.53359346 194.03045176
 750.17733091 240.32280415 826.49501639 177.34689351 266.91108118]",0,239.16094117,292.77849253,424.8547733,381.66470943,462.00938288,237.28594786,185.39816787,543.15791934,453.53359346,194.03045176,750.17733091,240.32280415,826.49501639,177.34689351,266.91108118,0.9565730640520564,0.4516106924329572,0.0,0.0003186507698048624,0.00106524486215135,0.9985813051157255,0.031249851801672227,0.5001159249980911
314,13,0.81818,0.31019,0.81818,0.31019,0.81818,0.31019,0.81818,0.31019,0.81818,0.31481,0.81431,0.32639,0.81238,0.34954,0.80271,0.375,0.79304,0.39815,0.78143,0.4213,0.76789,0.44213,0.75435,0.47222,0.74081,0.50694,0.72921,0.53704,0.7176,0.5625,0.70213,0.59491,0.68859,0.61806,0.67118,0.64815,0.66151,0.65972,0.65377,0.6713,0.64023,0.68519,0.61315,0.69907,0.59188,0.71296,0.57447,0.72222,0.55513,0.72917,0.53385,0.72917,0.51451,0.72454,0.4913,0.71759,0.46615,0.71065,0.43907,0.70602,0.40812,0.70602,0.37524,0.7037,0.34236,0.69213,0.32108,0.68056,0.30754,0.66435,0.294,0.6412,0.27853,0.61343,0.26499,0.58333,0.25338,0.55324,0.24565,0.52546,0.23791,0.49769,0.23404,0.46528,0.23017,0.43981,0.22824,0.41667,0.22631,0.39583,9,"[0.04254935 0.0480896  0.0740908  0.07833597 0.08576368 0.04405863
 0.03591015 0.0964999  0.06146404 0.02847392 0.14040017 0.03316793
 0.15027998 0.03496659 0.0459493 ]","[218.73333602 247.21408486 380.87835347 402.70150593 440.88507465
 226.49204375 184.6031869  496.07675852 315.96800333 146.3757739
 721.75470644 170.50628969 772.54383167 179.75262931 236.21141213]",1,218.73333602,247.21408486,380.87835347,402.70150593,440.88507465,226.49204375,184.6031869,496.07675852,315.96800333,146.3757739,721.75470644,170.50628969,772.54383167,179.75262931,236.21141213,1.0,0.5072697105786,0.053303350427700125,0.9999999999999968,3.0750528299438877e-10,0.9953059836371877,0.03496658714561468,1.0
315,13,0.25145,0.54398,0.25145,0.54398,0.25145,0.54398,0.25145,0.54167,0.25145,0.54398,0.25145,0.54167,0.25145,0.54398,0.24952,0.53935,0.25145,0.54398,0.24952,0.53935,0.24952,0.54167,0.24952,0.54167,0.24952,0.5463,0.25145,0.55324,0.25145,0.5625,0.25145,0.57176,0.24952,0.57407,0.24952,0.58333,0.24952,0.59491,0.25145,0.60185,0.25338,0.58333,0.25919,0.66435,0.26306,0.59954,0.27079,0.60648,0.2766,0.62037,0.2824,0.63426,0.2882,0.65046,0.294,0.66204,0.29787,0.67361,0.29981,0.68056,0.31141,0.69213,0.32882,0.7037,0.34816,0.71296,0.3675,0.72222,0.38491,0.72454,0.40426,0.72917,0.42747,0.73148,0.44874,0.7338,0.46809,0.7338,0.48936,0.73611,0.51064,0.73611,0.53385,0.73843,0.55513,0.73843,0.57447,0.74074,0.59574,0.74306,13,"[0.03880266 0.044267   0.09125299 0.06401252 0.08241564 0.03927333
 0.06719619 0.06924871 0.07056093 0.04697699 0.11131426 0.08009497
 0.1277123  0.02885175 0.03801976]","[218.10761418 248.82233299 512.92797422 359.81079971 463.25374969
 220.75320001 377.70606126 389.24314853 396.61907164 264.05503162
 625.69128961 450.20937335 717.86375828 162.17409924 213.70697953]",0,218.10761418,248.82233299,512.92797422,359.81079971,463.25374969,220.75320001,377.70606126,389.24314853,396.61907164,264.05503162,625.69128961,450.20937335,717.86375828,162.17409924,213.70697953,0.7588619688318382,0.4159246917128258,0.0,0.0,8.038066663898553e-22,0.9908319891011266,0.028851752531205106,0.500001040257868
316,13,0.75242,0.38194,0.75435,0.38194,0.75629,0.38426,0.75822,0.38657,0.75822,0.38426,0.75822,0.38426,0.75822,0.38657,0.75822,0.38657,0.75822,0.38657,0.75822,0.38657,0.75822,0.38426,0.75822,0.38426,0.75629,0.38657,0.75629,0.38426,0.75629,0.38426,0.75629,0.38657,0.75822,0.38194,0.75822,0.38194,0.75629,0.38426,0.75822,0.38194,0.75822,0.38194,0.75629,0.38194,0.75435,0.37963,0.75435,0.37731,0.75435,0.37731,0.75435,0.375,0.75242,0.375,0.75048,0.38889,0.74468,0.40509,0.73308,0.43519,0.72147,0.47454,0.7118,0.52315,0.70406,0.57407,0.69826,0.625,0.68279,0.67361,0.65571,0.73148,0.62282,0.77778,0.58607,0.80787,0.55126,0.83102,0.51838,0.83565,0.48936,0.83102,0.46035,0.81944,0.43133,0.7963,0.40039,0.77083,0.36944,0.74306,0,"[0.03696653 0.05143966 0.06627535 0.05061863 0.04370036 0.03868996
 0.04629    0.10020628 0.05770287 0.05718722 0.14554132 0.07553527
 0.13361972 0.05653832 0.03968851]","[226.29602096 314.89543672 405.71426968 309.86933389 267.51816618
 236.84625934 283.37100496 613.42739008 353.2365657  350.07994435
 890.95249416 462.40022988 817.97267108 346.10757275 242.95901415]",1,226.29602096,314.89543672,405.71426968,309.86933389,267.51816618,236.84625934,283.37100496,613.42739008,353.2365657,350.07994435,890.95249416,462.40022988,817.97267108,346.10757275,242.95901415,1.0,0.8389703861984649,0.18026086650895753,1.0,0.00011206789857688072,0.9982765684693885,0.05653831528503905,1.0
317,13,0.37718,0.20602,0.37718,0.2037,0.37718,0.2037,0.37911,0.2037,0.37911,0.2037,0.37718,0.20602,0.37718,0.21296,0.37331,0.22222,0.3675,0.24074,0.36364,0.26157,0.36364,0.28241,0.36557,0.30787,0.37524,0.33565,0.38491,0.36806,0.39845,0.40046,0.41199,0.43287,0.4294,0.46759,0.44681,0.49769,0.46422,0.52083,0.48549,0.54398,0.5087,0.5625,0.53385,0.57407,0.5648,0.58565,0.59961,0.59491,0.6325,0.59491,0.66344,0.59259,0.69439,0.58796,0.7234,0.57639,0.75048,0.55787,0.76789,0.53704,0.78143,0.50926,0.7911,0.47685,0.80077,0.44213,0.80658,0.41435,0.81238,0.38194,0.81625,0.35648,0.81818,0.33565,0.81818,0.31481,0.82012,0.2963,0.82012,0.27546,0.81818,0.25694,0.81431,0.24074,0.81044,0.22685,0.80851,0.21296,0.80464,0.2037,5,"[0.0432327  0.05548529 0.0637997  0.04994374 0.03264021 0.03236881
 0.06446691 0.09155416 0.07169768 0.05950215 0.10253387 0.12960699
 0.0958318  0.03493547 0.07240051]","[271.82144465 348.85849053 401.13451229 314.01652134 205.22221966
 203.51583115 405.32956458 575.63804649 450.79231244 374.11406679
 644.67192327 814.89157913 602.53326691 219.65340593 455.21126624]",1,271.82144465,348.85849053,401.13451229,314.01652134,205.22221966,203.51583115,405.32956458,575.63804649,450.79231244,374.11406679,644.67192327,814.89157913,602.53326691,219.65340593,455.21126624,1.0,0.5068018875475647,0.026395510180592757,0.9999999169959762,0.15840194274773406,0.9997286020768682,0.03493546623695496,0.999999999939128
318,13,0.31721,0.35417,0.31721,0.35417,0.31915,0.35417,0.31915,0.35417,0.31915,0.35417,0.31721,0.35417,0.31915,0.35417,0.31915,0.35185,0.32108,0.35417,0.31528,0.3588,0.31335,0.36806,0.30561,0.38194,0.30174,0.40046,0.30174,0.41898,0.30561,0.43981,0.30948,0.46296,0.31528,0.48148,0.32108,0.50231,0.33075,0.52083,0.34236,0.53704,0.3559,0.55787,0.36944,0.57407,0.38104,0.59259,0.39652,0.61343,0.41199,0.63426,0.42747,0.65278,0.44294,0.6713,0.45841,0.68287,0.47582,0.68981,0.5029,0.6875,0.52418,0.68056,0.55706,0.6875,0.59188,0.69213,0.62476,0.69676,0.65377,0.70139,0.68665,0.70139,0.71567,0.70139,0.75048,0.69444,0.7795,0.6875,0.80658,0.67824,0.82785,0.66435,0.84526,0.65046,0.8588,0.63426,0.87041,0.61574,0.88008,0.59259,13,"[0.03995135 0.04268551 0.06108673 0.04304667 0.03582317 0.02618567
 0.06953531 0.10394084 0.07242219 0.03310526 0.14361345 0.1249884
 0.1367041  0.02397266 0.0429387 ]","[229.76586276 245.49041607 351.31842702 247.56746665 206.02414197
 150.59747392 399.90740207 597.77845127 416.51025796 190.39305155
 825.94125189 718.82597149 786.20461804 137.87013424 246.9465386 ]",0,229.76586276,245.49041607,351.31842702,247.56746665,206.02414197,150.59747392,399.90740207,597.77845127,416.51025796,190.39305155,825.94125189,718.82597149,786.20461804,137.87013424,246.9465386,0.9154876947824738,0.3438604274491613,0.0,2.968829920901861e-06,1.5049256160377577e-05,0.9977869889383966,0.023972655700965215,0.5000022894841776
319,13,0.30754,0.3588,0.30948,0.3588,0.30948,0.35648,0.30948,0.35648,0.31141,0.35417,0.30948,0.35185,0.30948,0.35185,0.31335,0.34954,0.31335,0.35185,0.30754,0.36111,0.30174,0.37731,0.294,0.39583,0.29014,0.4213,0.29014,0.45139,0.29787,0.47917,0.30948,0.50463,0.32689,0.51852,0.34816,0.54167,0.36944,0.56713,0.39072,0.58565,0.41199,0.6088,0.4294,0.62963,0.45455,0.65046,0.48162,0.66898,0.52805,0.67824,0.57253,0.69444,0.61509,0.70139,0.65377,0.7037,0.68859,0.69907,0.72147,0.68981,0.75435,0.67593,0.78337,0.65046,0.81238,0.62269,0.83172,0.59491,0.84913,0.56713,0.8588,0.53935,0.86654,0.51157,0.87621,0.48148,0.88588,0.45139,0.89168,0.4213,0.89362,0.39583,0.89749,0.38426,0.90135,0.3588,0.90329,0.34722,0.90329,0.34028,13,"[0.04308773 0.04447854 0.08531209 0.05799789 0.03654975 0.0327662
 0.07591218 0.10362496 0.0682773  0.03915213 0.11309453 0.13063945
 0.11827184 0.01344093 0.03739448]","[262.99999487 271.48927523 520.73013798 354.00904327 223.09329947
 199.99917593 463.35470703 632.50872294 416.75273666 238.9777992
 690.30928637 797.4004459  721.9106949   82.04108391 228.24940261]",0,262.99999487,271.48927523,520.73013798,354.00904327,223.09329947,199.99917593,463.35470703,632.50872294,416.75273666,238.9777992,690.30928637,797.4004459,721.9106949,82.04108391,228.24940261,0.4102071097448136,0.1907366715506215,0.0,0.0,2.573490492242008e-50,0.9806747283156719,0.013440928118510841,0.5000016479486211
320,13,0.3675,0.34259,0.36944,0.34028,0.36944,0.34028,0.36944,0.34028,0.36944,0.34491,0.3675,0.34722,0.36364,0.3588,0.35783,0.37963,0.35203,0.40278,0.35203,0.43287,0.3559,0.46296,0.3675,0.49537,0.38685,0.52546,0.41199,0.55093,0.43327,0.58102,0.45455,0.60185,0.48162,0.62037,0.50484,0.6412,0.53385,0.65741,0.5648,0.66898,0.59381,0.68056,0.62476,0.67361,0.66344,0.6713,0.69826,0.66204,0.73694,0.65278,0.76983,0.63657,0.79884,0.625,0.83172,0.60417,0.8646,0.57639,0.88395,0.5463,0.89749,0.5162,0.89942,0.48843,0.90329,0.46065,0.90135,0.43981,0.90716,0.41435,0.91683,0.38194,0.9207,0.35417,0.92456,0.3287,0.9265,0.30556,0.9265,0.37037,0.92456,0.35417,0.92263,0.34028,0.91876,0.32639,0.91683,0.32407,0.91296,0.32407,13,"[0.0465054  0.04798567 0.06692618 0.07701162 0.0419327  0.03816623
 0.0841582  0.06876462 0.07905567 0.06464177 0.0881841  0.13371465
 0.09045073 0.02798538 0.04451708]","[291.72825124 301.01398154 419.82772916 483.09368762 263.04369452
 239.41667768 527.92412574 431.36029551 495.91598591 405.4976213
 553.17860066 838.79164821 567.39717359 175.55220682 279.2555095 ]",0,291.72825124,301.01398154,419.82772916,483.09368762,263.04369452,239.41667768,527.92412574,431.36029551,495.91598591,405.4976213,553.17860066,838.79164821,567.39717359,175.55220682,279.2555095,0.7332496988948559,0.4030755345324416,0.0,0.0,4.331270655442894e-27,0.9898191456275511,0.027985379481408217,0.5000012030591813
321,13,0.33075,0.2963,0.33269,0.29167,0.33269,0.29167,0.33462,0.29167,0.33269,0.28935,0.33075,0.2963,0.32495,0.30787,0.31915,0.3287,0.31528,0.34954,0.31915,0.37037,0.33075,0.3912,0.34236,0.41667,0.35203,0.44444,0.35977,0.48148,0.37137,0.51389,0.38104,0.54398,0.39265,0.56713,0.40619,0.59491,0.42553,0.62037,0.43907,0.64815,0.45455,0.66435,0.47776,0.66898,0.50677,0.67593,0.53965,0.67824,0.56867,0.67824,0.59574,0.68287,0.63056,0.6875,0.66731,0.68056,0.70406,0.66435,0.73308,0.6412,0.76209,0.61806,0.7795,0.60185,0.79691,0.5787,0.81044,0.56481,0.82785,0.54167,0.84333,0.51852,0.85106,0.49769,0.8588,0.47454,0.86654,0.48843,0.87041,0.47454,0.88201,0.44213,0.88975,0.42593,0.89555,0.40509,0.89942,0.3912,0.90135,0.37963,13,"[0.04525069 0.04531928 0.07123484 0.06311011 0.03828697 0.03378553
 0.07893875 0.08468908 0.07170926 0.04674659 0.10927021 0.14128668
 0.11176922 0.01669987 0.0419029 ]","[260.49830265 260.89313048 410.08333682 363.31101651 220.40965463
 194.49589972 454.43306124 487.53643987 412.81446467 269.10987156
 629.04458161 813.3563545  643.43086347  96.13750638 241.22579651]",0,260.49830265,260.89313048,410.08333682,363.31101651,220.40965463,194.49589972,454.43306124,487.53643987,412.81446467,269.10987156,629.04458161,813.3563545,643.43086347,96.13750638,241.22579651,0.4942906586612216,0.237768950099024,0.0,0.0,6.976654858590304e-42,0.9829143395187232,0.01669987418203659,0.5000014465152638
322,13,0.35977,0.27083,0.35977,0.26852,0.35977,0.2662,0.35977,0.26852,0.3617,0.2662,0.36364,0.26389,0.36557,0.26157,0.36557,0.26389,0.35977,0.27083,0.3501,0.28704,0.33849,0.3125,0.32882,0.34028,0.32882,0.375,0.33269,0.40741,0.33849,0.44213,0.3501,0.46991,0.3675,0.50231,0.38491,0.53472,0.40619,0.56713,0.4236,0.59491,0.4352,0.625,0.44681,0.65278,0.46809,0.67593,0.49903,0.69444,0.53772,0.7037,0.58414,0.71296,0.62863,0.71528,0.67892,0.71065,0.7234,0.69907,0.76209,0.67593,0.79497,0.64352,0.82398,0.6088,0.8472,0.57176,0.86654,0.53009,0.86654,0.49537,0.86847,0.46065,0.86267,0.43287,0.86074,0.41435,0.85493,0.38889,0.84526,0.37269,0.83946,0.35185,0.83752,0.32639,0.83752,0.31944,0.83946,0.30787,0.84139,0.2963,13,"[0.0430418  0.04878879 0.06504316 0.0557063  0.0334822  0.02870605
 0.06182093 0.09391815 0.07696357 0.04912584 0.11710464 0.13203391
 0.11484606 0.02066453 0.05875406]","[267.92551459 303.69928291 404.87906065 346.75922431 208.41918863
 178.68868075 384.8213963  584.61937469 479.08094106 305.79728606
 728.95009085 821.8814385  714.89092634 128.63208319 365.73080637]",0,267.92551459,303.69928291,404.87906065,346.75922431,208.41918863,178.68868075,384.8213963,584.61937469,479.08094106,305.79728606,728.95009085,821.8814385,714.89092634,128.63208319,365.73080637,0.7198669924103749,0.29540794926011826,0.0,0.0,3.368996131372189e-21,0.9919584892327613,0.020664534395188384,0.5000014395096675
323,13,0.40426,0.23843,0.40619,0.23843,0.40426,0.24074,0.40619,0.23843,0.40426,0.23843,0.40619,0.23843,0.40619,0.23611,0.40812,0.2338,0.40619,0.23843,0.39845,0.25463,0.39072,0.26852,0.38298,0.2963,0.37911,0.31944,0.37911,0.34954,0.38491,0.375,0.39458,0.40046,0.40619,0.43287,0.41586,0.46296,0.43133,0.49074,0.44874,0.5162,0.46809,0.54167,0.4913,0.55787,0.51064,0.5787,0.52998,0.59954,0.55513,0.61574,0.58801,0.625,0.62476,0.62269,0.66151,0.6088,0.69632,0.59491,0.72534,0.5787,0.74468,0.55093,0.76015,0.52778,0.77369,0.50231,0.78337,0.47917,0.79497,0.45833,0.80658,0.4375,0.81818,0.41667,0.83172,0.40046,0.83752,0.37731,0.84526,0.3588,0.853,0.34491,0.8588,0.33333,0.8588,0.30787,0.86267,0.29167,0.86267,0.28241,13,"[0.04616854 0.05136355 0.05963134 0.04615078 0.02668156 0.02829187
 0.09040675 0.11269926 0.06417235 0.05303016 0.10726298 0.12910941
 0.09357582 0.02657725 0.06487837]","[283.92690051 315.87517621 366.72033633 283.81769152 164.08605204
 173.98913186 555.98268125 693.0770345  394.64657526 326.12446702
 659.64502792 793.99601617 575.47184345 163.44456804 398.98850189]",0,283.92690051,315.87517621,366.72033633,283.81769152,164.08605204,173.98913186,555.98268125,693.0770345,394.64657526,326.12446702,659.64502792,793.99601617,575.47184345,163.44456804,398.98850189,0.9960905634999391,0.38224041906100376,0.0,0.3449224580343637,0.23797001774645604,0.9998956901307254,0.026577251382560858,0.6480017748367302
324,13,0.15861,0.36806,0.16634,0.375,0.16441,0.36806,0.16441,0.375,0.16248,0.37963,0.16441,0.38426,0.16054,0.38426,0.16441,0.39815,0.16634,0.40972,0.17602,0.42824,0.18569,0.44907,0.19149,0.47454,0.20309,0.5,0.2205,0.52083,0.23985,0.54167,0.26306,0.56481,0.29014,0.58565,0.31915,0.6088,0.34816,0.63657,0.37911,0.65972,0.41006,0.68056,0.44487,0.69907,0.48356,0.71065,0.52805,0.72454,0.5706,0.73843,0.61315,0.73843,0.65764,0.73148,0.70213,0.71991,0.74468,0.69907,0.78337,0.6713,0.81818,0.63889,0.84139,0.60648,0.8588,0.54861,0.87814,0.52083,0.88781,0.49769,0.89749,0.49074,0.90329,0.48843,0.90909,0.46296,0.90909,0.44907,0.90716,0.43519,0.90522,0.42593,0.89942,0.41667,0.89555,0.41204,0.89168,0.40972,0.89362,0.41435,13,"[0.04299475 0.04221438 0.06708267 0.06982043 0.04785254 0.04702079
 0.09685183 0.09509635 0.09099981 0.0388074  0.09992345 0.12451189
 0.09671985 0.01427502 0.02582884]","[323.24535159 317.37834733 504.34441061 524.92760326 359.76748595
 353.51414874 728.15649392 714.95831327 684.15953364 291.76377868
 751.24967456 936.1117767  727.16424956 107.32317503 194.18772454]",0,323.24535159,317.37834733,504.34441061,524.92760326,359.76748595,353.51414874,728.15649392,714.95831327,684.15953364,291.76377868,751.24967456,936.1117767,727.16424956,107.32317503,194.18772454,0.5526774428387734,0.2027444160162104,0.0,0.0,6.044930825917077e-37,0.9884461775514453,0.014275016861384148,1.0
