fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,feature_kDN,feature_DS,feature_DCP,feature_TD_P,feature_TD_U,feature_CL,feature_CLD,feature_MV,feature_CB,feature_N1,feature_N2,feature_LSC,feature_LSR,feature_Harmfulness,feature_Usefulness,feature_F1,feature_F2,feature_F3,feature_F4,instance_hardness
7.7,0.66,0.04,1.6,0.039,4.0,9.0,0.9962,3.4,0.47,9.4,5,0.3,0.32608695652173914,0.2577903682719547,0.6666666666666666,0.6666666666666666,0.5603080365467701,0.47981877844472154,0.0,0.6349504154382203,0.0,0.4007631653499778,0.9897209985315712,0.9001640906661176,0.0,0.9970631424375918,0.8909090909090909,0.2156877979760248,0.25094232246800663,0.3076643557255559,0.5205946722861943
8.1,0.38,0.48,1.8,0.157,5.0,17.0,0.9976,3.3,1.05,9.4,5,0.8,0.782608695652174,0.5415617128463477,1.0,0.47619047619047616,0.5586328160582298,0.4962861529873407,0.0,0.6349504154382203,1.0,0.5829635716830766,0.9985315712187959,0.850268779792754,0.002178649237472767,1.0,0.9272727272727274,0.2295330547838981,0.2653778710297574,0.3182383855790306,0.6294345228862271
7.4,1.185,0.0,4.25,0.097,5.0,14.0,0.9966,3.63,0.54,10.7,3,0.9,0.9782608695652174,0.9940828402366864,0.6666666666666666,0.47619047619047616,0.9562678657219575,0.6935059003140515,0.9853157121879589,0.9946395068346288,1.0,0.5752417007400977,0.9,0.8134681081721896,0.0012586532410320957,1.0,0.8727272727272728,0.19134192461268942,0.24252868363276886,0.28838701968215263,0.49404503289597335
9.2,0.92,0.24,2.6,0.087,12.0,93.0,0.9998,3.48,0.54,9.8,5,0.1,0.9782608695652174,0.2577903682719547,0.6666666666666666,0.3333333333333333,0.3779715998347838,0.3273532785786714,0.0,0.6349504154382203,0.5,0.49689630449234057,0.9970631424375918,0.8124680522723848,0.0010893246187363835,1.0,0.8727272727272727,0.2370182592077765,0.26173395783220765,0.3162082850762096,0.561744034691635
8.6,0.49,0.51,2.0,0.422,16.0,62.0,0.9979,3.03,1.17,9.0,5,0.3,0.6956521739130435,0.5415617128463477,1.0,0.47619047619047616,0.6583813955021085,0.5254263488377152,0.0,0.6349504154382203,0.2,0.4676842029144622,0.9970631424375918,0.8693857201418665,0.0010893246187363835,0.9941262848751835,0.8181818181818183,0.17683004048167242,0.26110685355965046,0.3081021910478607,0.3734533715886873
9.0,0.48,0.32,2.8,0.084,21.0,122.0,0.9984,3.32,0.62,9.4,5,0.2,0.9130434782608696,0.18478260869565222,1.0,0.38095238095238093,0.34453436404601545,0.2996066714625951,0.0,0.6349504154382203,0.3333333333333333,0.3208008126040649,0.9970631424375918,0.9331472597823695,0.0010893246187363835,0.9809104258443465,0.9090909090909092,0.2022971444991061,0.275065562036121,0.32027285390861454,0.2535054732790857
9.0,0.47,0.31,2.7,0.084,24.0,125.0,0.9984,3.31,0.61,9.4,5,0.2,0.0,0.18478260869565222,1.0,0.3333333333333333,0.3420322778521261,0.29738116021977734,0.0,0.6349504154382203,0.0,0.2670592044559905,0.9955947136563876,0.9143213819707459,0.0,0.973568281938326,0.9090909090909092,0.19879774929220828,0.27349075355149827,0.32075150781033135,0.25073375282822985
5.1,0.47,0.02,1.3,0.034,18.0,44.0,0.9921,3.9,0.62,12.8,6,0.5,0.5,0.3897058823529411,1.0,0.47619047619047616,0.4969782217958467,0.4064996431755734,0.06314243759177685,0.6580005360493165,0.0,0.41758559655745286,0.9952978056426333,0.8711511944895074,0.0,0.9968652037617555,0.7090909090909091,0.19567225388942192,0.23909642993328717,0.29350584623923565,0.5692065970087412
7.0,0.65,0.02,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,6,0.7,0.8913043478260869,0.5491183879093199,1.0,0.5238095238095238,0.5770433160431181,0.5017781705208232,0.06314243759177685,0.6580005360493165,0.6666666666666666,0.0,0.9937304075235109,0.9423885459161601,0.001040582726326743,0.9952978056426333,0.9636363636363636,0.22505284134503978,0.26251653628383,0.3070436240454483,0.39799737873136376
7.0,0.65,0.02,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,6,0.7,0.8913043478260869,0.5491183879093199,1.0,0.5238095238095238,0.5770433160431181,0.5017781705208232,0.06314243759177685,0.6580005360493165,0.0,0.0,0.9937304075235109,0.9423885459161601,0.004162330905306972,0.9952978056426333,0.9636363636363636,0.22505284134503978,0.26251653628383,0.3070436240454483,0.4549921335444441
9.4,0.615,0.28,3.2,0.087,18.0,72.0,1.0001,3.31,0.53,9.7,5,0.2,1.0,0.2577903682719547,0.6666666666666666,0.7619047619047619,0.4224460267130038,0.37653672879230293,0.0,0.6349504154382203,0.0,0.39902608946983376,0.986784140969163,0.8259327100115414,0.0,0.9955947136563876,0.909090909090909,0.2370182592077765,0.2772069597776904,0.32075150781033135,0.30661290805149954
11.8,0.38,0.55,2.1,0.071,5.0,19.0,0.9986,3.11,0.62,10.8,6,0.4,0.8478260869565217,0.4891518737672583,0.6666666666666666,0.8095238095238095,0.611965035522082,0.45938809569512457,0.06314243759177685,0.6580005360493165,0.6666666666666666,0.42507621969015386,0.9968652037617555,0.9086592440390915,0.002081165452653486,0.9952978056426333,0.9272727272727274,0.2295330547838981,0.25483359051152266,0.2812797915710389,0.5508563514815908
10.6,1.02,0.43,2.9,0.076,26.0,88.0,0.9984,3.08,0.57,10.1,6,0.8,1.0,0.8130311614730878,0.6666666666666666,0.5238095238095238,0.7272148118000167,0.6799011638887191,0.06314243759177685,0.6580005360493165,1.0,0.8700582056212839,0.9984326018808778,0.9626915930209669,0.004162330905306972,1.0,0.9090909090909092,0.21374336801289767,0.2642337683367517,0.30902041190695934,0.8281320036264318
7.0,0.65,0.02,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,6,0.7,0.8913043478260869,0.5491183879093199,1.0,0.5238095238095238,0.5770433160431181,0.5017781705208232,0.06314243759177685,0.6580005360493165,0.0,0.0,0.9937304075235109,0.9423885459161601,0.0,0.9952978056426333,0.9636363636363636,0.22505284134503978,0.26251653628383,0.3070436240454483,0.4525253410853225
7.0,0.64,0.02,2.1,0.067,9.0,23.0,0.997,3.47,0.67,9.4,6,0.7,0.8913043478260869,0.5491183879093199,1.0,0.5238095238095238,0.5763343730792416,0.5017935049296571,0.06314243759177685,0.6580005360493165,0.4,0.24775827426267483,0.9937304075235109,0.949634926500101,0.008324661810613945,0.9952978056426333,0.9636363636363636,0.22505284134503978,0.26186008689724766,0.3047893712684297,0.5287493339394358
7.5,0.38,0.48,2.6,0.073,22.0,84.0,0.9972,3.32,0.7,9.6,4,1.0,1.0,0.9782608695652174,1.0,0.42857142857142855,0.97841960953101,0.7418631173907347,0.9221732745961821,0.9715893862235324,1.0,0.8222255811919081,0.9811320754716981,0.9438886366592922,0.0071151358344113845,1.0,0.9454545454545455,0.2425518341307815,0.27515822359903885,0.3265700483091788,0.9520698671750081
9.1,0.765,0.04,1.6,0.078,4.0,14.0,0.998,3.29,0.54,9.7,4,0.8,0.9782608695652174,0.9461756373937678,0.6666666666666666,0.6666666666666666,0.9625359766664908,0.6932358379835348,0.9221732745961821,0.9715893862235324,1.0,0.5564996153702122,0.9811320754716981,0.920919553870412,0.0,1.0,0.9636363636363636,0.22637362637362635,0.259435084629383,0.319365736768085,0.8247649007273289
8.4,1.035,0.15,6.0,0.073,11.0,54.0,0.999,3.37,0.49,9.9,5,0.3,0.5217391304347826,0.2577903682719547,0.6666666666666666,0.47619047619047616,0.617905784114338,0.5178909055355071,0.0,0.6349504154382203,0.0,0.45585314432995105,0.9941262848751835,0.7717169390900617,0.0,1.0,0.890909090909091,0.22631935121905536,0.2640465861956704,0.3130416974704133,0.5856493924919376
7.0,0.78,0.08,2.0,0.093,10.0,19.0,0.9956,3.4,0.47,10.0,5,0.0,0.5217391304347826,0.2577903682719547,0.6666666666666666,0.47619047619047616,0.5902830744655914,0.5040250300422244,0.0,0.6349504154382203,0.0,0.38075084905924506,0.9809104258443465,0.8873059325331198,0.0,0.986784140969163,0.9636363636363636,0.22490456082675267,0.2558068563344425,0.3076643557255559,0.6677616164730964
7.4,0.49,0.19,3.0,0.077,16.0,37.0,0.9966,3.37,0.51,10.5,5,0.3,0.5652173913043479,0.7159763313609467,0.6666666666666666,0.38095238095238093,0.6004855236141556,0.5392447858913937,0.0,0.6349504154382203,0.2,0.38825750332682263,0.9955947136563876,0.8965471262207955,0.0010893246187363835,0.9941262848751835,0.9818181818181818,0.2331239168220302,0.2718117043797652,0.3130416974704133,0.5836546266247586
7.8,0.545,0.12,2.5,0.068,11.0,35.0,0.996,3.34,0.61,11.6,6,0.3,0.7608695652173914,0.3897058823529411,1.0,0.42857142857142855,0.4753369942892932,0.38697894063351107,0.06314243759177685,0.6580005360493165,0.0,0.4500533712464324,0.9952978056426333,0.8842991136278812,0.0,1.0,0.9636363636363636,0.247972782982925,0.27355430606136766,0.317836292980294,0.42006348748626465
9.7,0.31,0.47,1.6,0.062,13.0,33.0,0.9983,3.27,0.66,10.0,6,0.5,0.7173913043478262,0.5491183879093199,1.0,0.5714285714285714,0.5325863477845083,0.42829832281107116,0.06314243759177685,0.6580005360493165,0.3333333333333333,0.5134851136930125,0.9984326018808778,0.8994390416618598,0.0,0.9968652037617555,0.9818181818181818,0.22946428628222634,0.2695778223400232,0.3102487200583883,0.5028233234785642
10.6,1.025,0.43,2.8,0.08,21.0,84.0,0.9985,3.06,0.57,10.1,5,0.5,0.8260869565217391,0.2577903682719547,0.6666666666666666,0.5238095238095238,0.3859764783807861,0.3354813548929989,0.0,0.6349504154382203,1.0,0.8024080863286963,0.9985315712187959,0.9574665654134982,0.0010893246187363835,1.0,0.9090909090909092,0.2282845587123171,0.2664605700988007,0.30944416159900173,0.6414547087563192
8.9,0.565,0.34,3.0,0.093,16.0,112.0,0.9998,3.38,0.61,9.5,5,0.2,0.9130434782608696,0.18478260869565222,1.0,0.38095238095238093,0.3508797467186343,0.306105113549224,0.0,0.6349504154382203,0.0,0.49504697042796,0.9955947136563876,0.870299731472925,0.0,0.9955947136563876,0.8909090909090909,0.21492536470851734,0.2731322171312858,0.31743126956965567,0.24149620757113144
8.7,0.69,0.0,3.2,0.084,13.0,33.0,0.9992,3.36,0.45,9.4,5,0.6,1.0,0.2577903682719547,0.6666666666666666,0.7142857142857143,0.5509192970440107,0.47517341784808376,0.0,0.6349504154382203,0.5,0.4972980789933239,0.9970631424375918,0.9103486911410757,0.0,0.9985315712187959,0.9272727272727274,0.22097026604068856,0.2651239914751885,0.3145894783402064,0.4992471478420233
8.0,0.43,0.36,2.3,0.075,10.0,48.0,0.9976,3.34,0.46,9.4,5,0.4,0.32608695652173914,0.2577903682719547,0.6666666666666666,0.6666666666666666,0.5105364315033947,0.4587196228209032,0.0,0.6349504154382203,1.0,0.0,0.9970631424375918,0.9028021107829485,0.0,0.9985315712187959,0.9454545454545455,0.22296416181521728,0.27121554510718854,0.32200952255222987,0.3018510184900318
9.9,0.74,0.28,2.6,0.078,21.0,77.0,0.998,3.28,0.51,9.8,5,0.4,0.8260869565217391,0.2577903682719547,0.6666666666666666,0.5238095238095238,0.3860377154536022,0.34045394450447886,0.0,0.6349504154382203,0.3333333333333333,0.3969957947485617,0.9926578560939795,0.8403220864529071,0.0010893246187363835,0.9897209985315712,0.9636363636363636,0.2331239168220302,0.2780327700529678,0.3103517329840279,0.3647168396510555
7.2,0.49,0.18,2.7,0.069,13.0,34.0,0.9967,3.29,0.48,9.2,6,0.7,0.9347826086956522,0.8130311614730878,0.6666666666666666,0.8095238095238095,0.5987053371204232,0.5433273711179323,0.06314243759177685,0.6580005360493165,1.0,0.5044481082072982,0.9984326018808778,0.8975045308253102,0.001040582726326743,1.0,0.9636363636363636,0.22603564274020888,0.2656969350229159,0.3092023944489825,0.8631370342937352
8.0,0.43,0.36,2.3,0.075,10.0,48.0,0.9976,3.34,0.46,9.4,5,0.4,0.32608695652173914,0.2577903682719547,0.6666666666666666,0.6666666666666666,0.5105364315033947,0.4587196228209032,0.0,0.6349504154382203,1.0,0.0,0.9970631424375918,0.9028021107829485,0.0,0.9985315712187959,0.9454545454545455,0.22296416181521728,0.27121554510718854,0.32200952255222987,0.31990135732824265
7.6,0.46,0.11,2.6,0.079,12.0,49.0,0.9968,3.21,0.57,10.0,5,0.3,0.9565217391304348,0.2577903682719547,0.6666666666666666,0.5238095238095238,0.5421654303390533,0.4872783853892523,0.0,0.6349504154382203,0.0,0.2592473155448758,0.9955947136563876,0.8791049219320344,0.0,0.9970631424375918,0.9818181818181818,0.23983139247016225,0.2655539608011616,0.29873835392646375,0.4921787768407401
8.4,0.56,0.04,2.0,0.082,10.0,22.0,0.9976,3.22,0.44,9.6,5,0.6,0.13043478260869568,0.2577903682719547,0.6666666666666666,0.6666666666666666,0.5095542618725899,0.4479581846273937,0.0,0.6349504154382203,0.5,0.0,0.9955947136563876,0.884526969331489,0.0,0.9970631424375918,0.9636363636363636,0.219208505070464,0.2618688482155784,0.3095239831384543,0.31698093933202254
7.1,0.66,0.0,3.9,0.086,17.0,45.0,0.9976,3.46,0.54,9.5,5,0.1,0.5652173913043479,0.2577903682719547,0.6666666666666666,0.8571428571428571,0.5285396866191523,0.45954117372840764,0.0,0.6349504154382203,0.0,0.3575819943817353,0.986784140969163,0.8838940841900353,0.0,0.9911894273127754,0.9454545454545455,0.22097026604068856,0.26798369856501275,0.3095239831384543,0.45043939989554194
8.4,0.56,0.04,2.0,0.082,10.0,22.0,0.9976,3.22,0.44,9.6,5,0.6,0.13043478260869568,0.2577903682719547,0.6666666666666666,0.6666666666666666,0.5095542618725899,0.4479581846273937,0.0,0.6349504154382203,0.0,0.0,0.9955947136563876,0.884526969331489,0.0,0.9970631424375918,0.9636363636363636,0.219208505070464,0.2618688482155784,0.3095239831384543,0.30405290144479624
8.9,0.48,0.24,2.85,0.094,35.0,106.0,0.9982,3.1,0.53,9.2,5,0.0,0.021739130434782594,0.2577903682719547,0.6666666666666666,0.23809523809523808,0.3443022281276057,0.30035448954280364,0.0,0.6349504154382203,0.0,0.21595326044663665,0.9750367107195301,0.7898210554158458,0.0,0.9823788546255506,0.8727272727272727,0.22330520580809227,0.26274988351455836,0.31517119481446904,0.23790010855789878
7.6,0.42,0.08,2.7,0.084,15.0,48.0,0.9968,3.21,0.59,10.0,5,0.7,0.9565217391304348,0.5415617128463477,1.0,0.3333333333333333,0.557311838312829,0.5018658317781224,0.0,0.6349504154382203,0.5,0.27786734503685984,0.9970631424375918,0.8877352413617864,0.0,0.9985315712187959,0.9636363636363636,0.2378646832515657,0.2657623997321645,0.29873835392646375,0.47400488190016876
7.1,0.31,0.3,2.2,0.053,36.0,127.0,0.9965,2.94,1.62,9.5,5,0.4,0.6956521739130435,0.18478260869565222,1.0,0.38095238095238093,0.4852984116698481,0.4051460552345817,0.0,0.6349504154382203,0.0,0.4971967111187575,0.9970631424375918,0.7222244400948084,0.0,1.0,0.8,0.18846065733739056,0.2440164501933725,0.303496767971709,0.6035794323901351
7.5,1.115,0.1,3.1,0.086,5.0,12.0,0.9958,3.54,0.6,11.2,4,0.7,0.9565217391304348,0.9585798816568047,0.6666666666666666,0.42857142857142855,0.9560050882325725,0.6935691933970708,0.9221732745961821,0.9715893862235324,0.5,0.4873224349589026,0.9622641509433962,0.901246765786648,0.000646830530401035,1.0,0.9090909090909092,0.20330821020856318,0.2541595344630308,0.2980887334431009,0.5269119722910366
9.0,0.66,0.17,3.0,0.077,5.0,13.0,0.9976,3.29,0.55,10.4,5,0.7,0.9782608695652174,0.7159763313609467,0.6666666666666666,0.5238095238095238,0.5690057634024678,0.498734295010689,0.0,0.6349504154382203,1.0,0.5099313414221138,0.9985315712187959,0.8729405571191677,0.002178649237472767,1.0,0.9818181818181818,0.2295330547838981,0.27068338044039836,0.31585517392673296,0.8407244356042631
8.1,0.72,0.09,2.8,0.084,18.0,49.0,0.9994,3.43,0.72,11.1,6,0.8,0.04347826086956519,0.4891518737672583,0.6666666666666666,0.9047619047619048,0.49030773970532904,0.4279459298210537,0.06314243759177685,0.6580005360493165,1.0,0.5609724708249952,0.9984326018808778,0.8520793897375848,0.0,1.0,0.9636363636363636,0.2395631983292901,0.2742769083914217,0.3028830352364427,0.46646120974438576
6.4,0.57,0.02,1.8,0.067,4.0,11.0,0.997,3.46,0.68,9.5,5,0.5,0.32608695652173914,0.5415617128463477,1.0,0.6190476190476191,0.5774621984784096,0.5042472370945699,0.0,0.6349504154382203,0.0,0.0,0.9955947136563876,0.9318258835684878,0.0,0.9941262848751835,0.9272727272727274,0.2250428892395475,0.2550717614698255,0.30266973921821544,0.4080432321341835
6.4,0.57,0.02,1.8,0.067,4.0,11.0,0.997,3.46,0.68,9.5,5,0.5,0.32608695652173914,0.5415617128463477,1.0,0.6190476190476191,0.5774621984784096,0.5042472370945699,0.0,0.6349504154382203,0.0,0.0,0.9955947136563876,0.9318258835684878,0.0,0.9941262848751835,0.9272727272727274,0.2250428892395475,0.2550717614698255,0.30266973921821544,0.39545377598346576
6.4,0.865,0.03,3.2,0.071,27.0,58.0,0.995,3.61,0.49,12.7,6,0.5,0.8260869565217391,0.3897058823529411,1.0,0.5714285714285714,0.5020999207006955,0.40686338688370083,0.06314243759177685,0.6580005360493165,1.0,0.5877465839195768,0.9984326018808778,0.9023558079117837,0.002081165452653486,1.0,0.9090909090909092,0.227151493598862,0.25500546313935746,0.29472433959186256,0.5910310813497384
9.5,0.55,0.66,2.3,0.387,12.0,37.0,0.9982,3.17,0.67,9.6,5,0.6,0.8913043478260869,0.5415617128463477,1.0,0.6666666666666666,0.6269483723137677,0.5266100358612883,0.0,0.6349504154382203,1.0,0.5352570263367471,0.9985315712187959,0.751182664779869,0.0,1.0,0.9272727272727274,0.18869058936527836,0.26423415614199736,0.311469229237143,0.6890591797506713
8.9,0.875,0.13,3.45,0.088,4.0,14.0,0.9994,3.44,0.52,11.5,5,0.4,0.9347826086956522,0.7159763313609467,0.6666666666666666,0.47619047619047616,0.6252545932704925,0.532715559381754,0.0,0.6349504154382203,1.0,0.572791871195468,0.9985315712187959,0.8639064529700928,0.0010893246187363835,1.0,0.909090909090909,0.22581485318204855,0.26219981524100366,0.31517119481446904,0.665346611059621
7.3,0.835,0.03,2.1,0.092,10.0,19.0,0.9966,3.39,0.47,9.6,5,0.3,0.5652173913043479,0.2577903682719547,0.6666666666666666,0.8571428571428571,0.5993262338404646,0.5092699105482535,0.0,0.6349504154382203,0.25,0.48134103667418726,0.9970631424375918,0.9260353070841166,0.0,0.9926578560939795,0.9454545454545455,0.22490456082675267,0.25569703384065384,0.31028699376819163,0.5943528750493172
7.0,0.45,0.34,2.7,0.082,16.0,72.0,0.998,3.55,0.6,9.5,5,0.4,0.9565217391304348,0.5415617128463477,1.0,0.3333333333333333,0.482583796265616,0.4321599230915175,0.0,0.6349504154382203,0.0,0.437410630674266,0.9926578560939795,0.8513561679524342,0.0,0.9985315712187959,0.9454545454545455,0.2385615458986025,0.2690435879993002,0.31743126956965567,0.37470607718557636
7.7,0.56,0.2,2.0,0.075,9.0,39.0,0.9987,3.48,0.62,9.3,5,0.9,0.782608695652174,0.5415617128463477,1.0,0.6190476190476191,0.5420387010932614,0.4818041159387936,0.0,0.6349504154382203,1.0,0.5939535504002007,0.9985315712187959,0.918529101177045,0.004357298474945534,1.0,0.9636363636363636,0.23868471722547274,0.2642148084464119,0.30231949366173105,0.5743337678309209
7.7,0.965,0.1,2.1,0.112,11.0,22.0,0.9963,3.26,0.5,9.5,5,0.4,0.13043478260869568,0.2577903682719547,0.6666666666666666,0.6666666666666666,0.6110368156353159,0.5175243085501305,0.0,0.6349504154382203,0.5,0.0,0.9911894273127754,0.8996248969240304,0.0,0.9970631424375918,0.909090909090909,0.23099661726686635,0.25598159895532635,0.3028575442262877,0.4796928398906306
7.7,0.965,0.1,2.1,0.112,11.0,22.0,0.9963,3.26,0.5,9.5,5,0.4,0.13043478260869568,0.2577903682719547,0.6666666666666666,0.6666666666666666,0.6110368156353159,0.5175243085501305,0.0,0.6349504154382203,0.0,0.0,0.9911894273127754,0.8996248969240304,0.0010893246187363835,0.9970631424375918,0.909090909090909,0.23099661726686635,0.25598159895532635,0.3028575442262877,0.4990893343250059
8.2,0.59,0.0,2.5,0.093,19.0,58.0,1.0002,3.5,0.65,9.3,6,0.9,0.8043478260869565,0.5491183879093199,1.0,0.6190476190476191,0.6153811563388604,0.563785628866474,0.06314243759177685,0.6580005360493165,1.0,0.561559321040916,0.9984326018808778,0.853277067046075,0.001040582726326743,1.0,0.909090909090909,0.22097026604068856,0.2650190177029097,0.3069083778966132,0.6526663791954335
9.0,0.46,0.23,2.8,0.092,28.0,104.0,0.9983,3.1,0.56,9.2,5,0.0,0.021739130434782594,0.2577903682719547,0.6666666666666666,0.23809523809523808,0.3516266914902222,0.3072906625465562,0.0,0.6349504154382203,0.0,0.25330507173956096,0.9838472834067548,0.8219614538868126,0.0,0.9823788546255506,0.8909090909090909,0.22624885382187845,0.2646258362999186,0.31585517392673296,0.2544445169348595
9.0,0.69,0.0,2.4,0.088,19.0,38.0,0.999,3.35,0.6,9.3,5,0.5,0.782608695652174,0.5415617128463477,1.0,0.6190476190476191,0.5207452912078588,0.45628807912051333,0.0,0.6349504154382203,0.6666666666666666,0.4451364133042427,0.9970631424375918,0.8836889111817187,0.004357298474945534,0.9985315712187959,0.909090909090909,0.22097026604068856,0.269608317412084,0.31624954474959927,0.6332399402739317
8.3,0.76,0.29,4.2,0.075,12.0,16.0,0.9965,3.45,0.68,11.5,6,0.7,0.9782608695652174,0.4891518737672583,0.6666666666666666,0.3333333333333333,0.5003934851826086,0.41471692867609566,0.06314243759177685,0.6580005360493165,1.0,0.5579330777155564,0.9984326018808778,0.8462787571245843,0.0,1.0,0.9818181818181818,0.23606022103783672,0.2771807117581624,0.3003435060307752,0.8182407869719297
9.2,0.53,0.24,2.6,0.078,28.0,139.0,0.99788,3.21,0.57,9.5,5,0.0,0.021739130434782594,0.2577903682719547,0.6666666666666666,0.23809523809523808,0.3364170831369174,0.29247789070150926,0.0,0.6349504154382203,0.0,0.3605678092931127,0.9779735682819384,0.8357184956039533,0.0,0.9750367107195301,0.9090909090909092,0.183969086614811,0.26869210034622726,0.3162082850762096,0.22775313782872197
6.5,0.615,0.0,1.9,0.065,9.0,18.0,0.9972,3.46,0.65,9.2,5,0.4,0.782608695652174,0.5415617128463477,1.0,0.6190476190476191,0.5753769864259883,0.500117188924893,0.0,0.6349504154382203,0.25,0.5734236400408208,0.9985315712187959,0.9530130950929167,0.004357298474945534,0.9955947136563876,0.9454545454545455,0.22097026604068856,0.25735716248639934,0.3069404030734987,0.6422583679583993
11.6,0.41,0.58,2.8,0.096,25.0,101.0,1.00024,3.13,0.53,10.0,5,0.5,0.021739130434782594,0.2577903682719547,0.6666666666666666,0.23809523809523808,0.5053083164070995,0.42041132803758596,0.0,0.6349504154382203,0.0,0.3208958939398173,0.9970631424375918,0.8297902687071794,0.0,0.9985315712187959,0.8727272727272727,0.2308162099206626,0.2552088373586988,0.29933079599570467,0.38493633530650817
11.1,0.39,0.54,2.7,0.095,21.0,101.0,1.0001,3.13,0.51,9.5,5,0.5,0.021739130434782594,0.2577903682719547,0.6666666666666666,0.23809523809523808,0.42654161318641937,0.36993052815865074,0.0,0.6349504154382203,0.0,0.3088980881220318,0.9941262848751835,0.8168625928317226,0.0,0.9970631424375918,0.8545454545454545,0.2308162099206626,0.25557429815885546,0.3034733337558833,0.2308297992788001
7.3,0.51,0.18,2.1,0.07,12.0,28.0,0.99768,3.52,0.73,9.5,6,0.4,0.4782608695652174,0.5491183879093199,1.0,0.42857142857142855,0.5430306887410139,0.4802656465987396,0.06314243759177685,0.6580005360493165,0.0,0.0,0.9921630094043887,0.8933774516615243,0.0,0.9952978056426333,0.9818181818181818,0.24149354625392994,0.26680015897635767,0.30602728556245073,0.3893842124054938
8.2,0.34,0.38,2.5,0.08,12.0,57.0,0.9978,3.3,0.47,9.0,6,0.9,0.9130434782608696,0.8130311614730878,0.6666666666666666,0.3333333333333333,0.5876748878272018,0.5382291078109024,0.06314243759177685,0.6580005360493165,1.0,0.6870633263811973,0.9984326018808778,0.9171892703102754,0.003121748178980229,1.0,0.9090909090909092,0.22404939001145385,0.26945056797371403,0.3264711176325476,0.8203500935465241
8.6,0.33,0.4,2.6,0.083,16.0,68.0,0.99782,3.3,0.48,9.4,5,0.3,0.13043478260869568,0.2577903682719547,0.6666666666666666,0.6666666666666666,0.48498999906067597,0.43533769775821485,0.0,0.6349504154382203,0.5,0.6149392967224578,0.9985315712187959,0.9116999495338458,0.0010893246187363835,1.0,0.9272727272727274,0.22688889320155162,0.27416744625173306,0.32163706616072224,0.47898611482830633
7.2,0.5,0.18,2.1,0.071,12.0,31.0,0.99761,3.52,0.72,9.6,6,0.5,0.9565217391304348,0.5491183879093199,1.0,0.7142857142857143,0.5389684750461998,0.4761905335675319,0.06314243759177685,0.6580005360493165,0.0,0.13258787782382342,0.9905956112852664,0.8920161023420743,0.002081165452653486,0.9952978056426333,0.9818181818181818,0.24149354625392994,0.2667747223315871,0.30606175301149496,0.39680604899941185
7.3,0.51,0.18,2.1,0.07,12.0,28.0,0.99768,3.52,0.73,9.5,6,0.4,0.4782608695652174,0.5491183879093199,1.0,0.42857142857142855,0.5430306887410139,0.4802656465987396,0.06314243759177685,0.6580005360493165,0.0,0.0,0.9921630094043887,0.8933774516615243,0.0,0.9952978056426333,0.9818181818181818,0.24149354625392994,0.26680015897635767,0.30602728556245073,0.44010968334188594
8.3,0.65,0.1,2.9,0.089,17.0,40.0,0.99803,3.29,0.55,9.5,5,0.5,0.7608695652173914,0.2577903682719547,0.6666666666666666,0.7142857142857143,0.4829482083986043,0.42668839372361494,0.0,0.6349504154382203,0.6666666666666666,0.0,0.9955947136563876,0.9229537376965447,0.0,0.9941262848751835,0.9454545454545455,0.23657388376675065,0.2730842635327895,0.3142440283402633,0.33116302071195347
8.3,0.65,0.1,2.9,0.089,17.0,40.0,0.99803,3.29,0.55,9.5,5,0.5,0.7608695652173914,0.2577903682719547,0.6666666666666666,0.7142857142857143,0.4829482083986043,0.42668839372361494,0.0,0.6349504154382203,1.0,0.0,0.9955947136563876,0.9229537376965447,0.0,0.9941262848751835,0.9454545454545455,0.23657388376675065,0.2730842635327895,0.3142440283402633,0.31622134315780837
7.6,0.54,0.13,2.5,0.097,24.0,66.0,0.99785,3.39,0.61,9.4,5,0.1,1.0,0.5415617128463477,1.0,0.7142857142857143,0.4271833404783105,0.3811207419254969,0.0,0.6349504154382203,1.0,0.5034790432703125,0.9985315712187959,0.8650508197355178,0.0,0.9926578560939795,0.9272727272727274,0.2356063429735896,0.2736042082850026,0.31028699376819163,0.43132352133744767
8.3,0.65,0.1,2.9,0.089,17.0,40.0,0.99803,3.29,0.55,9.5,5,0.5,0.7608695652173914,0.2577903682719547,0.6666666666666666,0.7142857142857143,0.4829482083986043,0.42668839372361494,0.0,0.6349504154382203,1.0,0.0,0.9955947136563876,0.9229537376965447,0.0010893246187363835,0.9941262848751835,0.9454545454545455,0.23657388376675065,0.2730842635327895,0.3142440283402633,0.33659266017245004
7.8,0.48,0.68,1.7,0.415,14.0,32.0,0.99656,3.09,1.06,9.1,6,0.8,1.0,0.5491183879093199,1.0,0.5238095238095238,0.6075061788171823,0.4745855148986273,0.06314243759177685,0.6580005360493165,0.6666666666666666,0.493023826845323,0.9968652037617555,0.8744142377546942,0.006243496357960458,1.0,0.8545454545454547,0.16586180917878152,0.25222089264616016,0.2960761257546037,0.8224400837132433
