index,true_label,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass_Federal-gov,workclass_Local-gov,workclass_Private,workclass_Self-emp-inc,workclass_Self-emp-not-inc,workclass_State-gov,education_10th,education_11th,education_12th,education_1st-4th,education_5th-6th,education_7th-8th,education_9th,education_Assoc-acdm,education_Assoc-voc,education_Bachelors,education_Doctorate,education_HS-grad,education_Masters,education_Prof-school,education_Some-college,marital-status_Divorced,marital-status_Married-civ-spouse,marital-status_Married-spouse-absent,marital-status_Never-married,marital-status_Separated,marital-status_Widowed,occupation_Adm-clerical,occupation_Craft-repair,occupation_Exec-managerial,occupation_Farming-fishing,occupation_Handlers-cleaners,occupation_Machine-op-inspct,occupation_Other-service,occupation_Prof-specialty,occupation_Protective-serv,occupation_Sales,occupation_Tech-support,occupation_Transport-moving,relationship_Husband,relationship_Not-in-family,relationship_Other-relative,relationship_Own-child,relationship_Unmarried,relationship_Wife,race_Amer-Indian-Eskimo,race_Asian-Pac-Islander,race_Black,race_White,sex_Female,sex_Male,native-country_Cambodia,native-country_China,native-country_Columbia,native-country_Mexico,native-country_Nicaragua,native-country_Philippines,native-country_Puerto-Rico,native-country_United-States,label,description_lengths,description_lengths_unnormalized,is_error,L_0,L_1,L_2,L_3,r_min,r_med,relative_position,pseudo_probability,normalized_entropy,description_length_margin,description_length_true_cost,kullback_leibler_divergence
62,0,30.0,132565.0,10.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,[0.10042098 0.08380884 0.34804009 0.46773009],[ 24.09361457  20.10792832  83.50390089 112.22065532],1,24.09361457,20.10792832,83.50390089,112.22065532,1.0,0.3348932569923158,0.04326965859947595,0.9817592184255743,0.065722858434018,0.9833878587409444,0.10042098237865103,0.9969106140327637
63,1,34.0,97933.0,5.0,0.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.11224771 0.17939308 0.30298578 0.40537343],[ 54.47297796  87.0581257  147.03674372 196.72470358],1,54.47297796,87.0581257,147.03674372,196.72470358,1.0,0.6558307382078196,0.22906680110732944,0.9999999999999929,1.7093688079811916e-13,0.9328546303142851,0.1793930805811943,1.0
64,1,26.0,207258.0,10.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.05041394 0.14767268 0.37655841 0.42535497],[ 17.41129707  51.00122843 130.05074073 146.90345125],1,17.41129707,51.00122843,130.05074073,146.90345125,1.0,0.5197745353309808,0.25939742505981533,0.9999999999999974,6.442143182457588e-14,0.9027412612164983,0.1476726790641191,1.0
65,0,38.0,115289.0,9.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.07868321 0.10199075 0.28655303 0.53277301],[ 15.46061556  20.0403574   56.30535435 104.68558921],0,15.46061556,20.0403574,56.30535435,104.68558921,0.7714740436330005,0.25620898945801496,0.0,0.010153395144317567,0.04090417055090518,0.9766924669417099,0.07868321421938827,0.5036807397709063
66,1,70.0,323987.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.09652109 0.17002562 0.31171559 0.4217377 ],[ 41.01059726  72.24174547 132.44402965 179.19103811],1,41.01059726,72.24174547,132.44402965,179.19103811,1.0,0.6145694046625099,0.2260171411934961,0.9999999999999727,6.351856337816892e-13,0.9264954728267677,0.17002562016727543,1.0
67,0,62.0,77884.0,3.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,[0.16182355 0.14659389 0.30624371 0.38533885],[110.76621266 100.34169857 209.62001946 263.75965793],1,110.76621266,100.34169857,209.62001946,263.75965793,1.0,0.5791986352647776,0.06379050461015498,0.9999703053536235,0.00024471523232406857,0.9847703387712234,0.1618235516631568,0.9999997059271087
68,0,34.0,193565.0,7.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.08819842 0.20282424 0.27850022 0.43047711],[ 22.10719055  50.83848315  69.80688801 107.90033573],0,22.10719055,50.83848315,69.80688801,107.90033573,0.43485149791620303,0.2901895316766999,0.0,3.3284486278262193e-13,7.1369794447594265e-12,0.8853741852046098,0.08819842409842363,0.5000000350050728
69,1,47.0,242559.0,10.0,0.0,1408.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.11777693 0.26288219 0.17201821 0.44732266],[ 56.40505936 125.89804428  82.38198391 214.22922422],1,56.40505936,125.89804428,82.38198391,214.22922422,1.0,1.0,0.4403190410112694,1.0,1.0174233676402922e-10,0.9457587215259058,0.2628821924624379,1.0
70,3,39.0,189404.0,13.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,[0.33585344 0.14671601 0.2743965  0.24303405],[57.18277063 24.9800269  46.71904568 41.37924027],1,57.18277063,24.9800269,46.71904568,41.37924027,1.0,0.9631901415689758,0.5092489480706354,0.9999999245060598,9.534555064912864e-07,0.9036819628143031,0.2430340476167453,0.9999999999469116
71,2,34.0,93886.0,13.0,0.0,0.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.17431481 0.29400252 0.27100076 0.26068191],[34.47475155 58.14574044 53.59661469 51.55582683],1,34.47475155,58.14574044,53.59661469,51.55582683,1.0,1.0,0.8078185169217992,0.9999999950400154,5.70838409204853e-07,0.9136328971979881,0.2710007569717269,0.9999999999989551
72,0,38.0,82552.0,9.0,594.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,[0.1474829  0.14450665 0.2540795  0.45393095],[ 56.36280586  55.22538463  97.10029588 173.47653027],1,56.36280586,55.22538463,97.10029588,173.47653027,1.0,0.5189910073772367,0.009618690997321168,0.7572058591652868,0.3998280216048933,0.9970237431986914,0.14748290242627404,0.885156549489585
73,2,47.0,139268.0,15.0,0.0,1977.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.15138732 0.36893262 0.22459864 0.25508141],[ 47.47589334 115.69928966  70.43536414  79.99492789],1,47.47589334,115.69928966,70.43536414,79.99492789,1.0,0.8689640829788459,0.33653368255037747,0.9999999998931367,1.8471115323469464e-09,0.9267886799561441,0.22459864303401417,0.9999999999999958
74,2,34.0,190290.0,9.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.09798341 0.10124125 0.15597698 0.64479836],[ 21.12181364  21.8240895   33.6232068  138.99608278],1,21.12181364,21.8240895,33.6232068,138.99608278,1.0,0.5544054050431726,0.1060570152511059,0.9999975114917248,0.4581523198687458,0.9967421648591063,0.15597697557563284,0.9999999917766439
75,0,55.0,169611.0,7.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.07969251 0.25640334 0.38373521 0.28016893],[ 27.84723938  89.59593639 134.08996465  97.90043058],0,27.84723938,89.59593639,134.08996465,97.90043058,0.31080917842605726,0.25978006502445844,0.0,0.0,6.788531589772119e-26,0.8232891681439981,0.07969251294381302,0.5000000623514098
76,0,36.0,139703.0,9.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.06365285 0.07695949 0.21752483 0.64186282],[ 20.81537927  25.1668356   71.13368175 209.89817575],0,20.81537927,25.1668356,71.13368175,209.89817575,0.8270956110657355,0.20393992272525535,0.0,0.012724041853395485,0.04917700029504104,0.9866933667458101,0.06365285481165714,0.5046186078809481
77,1,44.0,55395.0,11.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.16670651 0.25621033 0.27251252 0.30457063],[ 55.60937478  85.46574616  90.90377158 101.5976051 ],1,55.60937478,85.46574616,90.90377158,101.5976051,1.0,1.0,0.6492176622496915,0.999999999999892,2.4168162835900417e-12,0.9104961782591712,0.256210334869286,1.0
78,2,51.0,26832.0,9.0,0.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.08721333 0.23035155 0.12885174 0.55358338],[ 22.46809866  59.3436932   33.19508004 142.61541571],1,22.46809866,59.3436932,33.19508004,142.61541571,1.0,0.4437306920000226,0.08928190527506014,0.9999780557041974,0.00018563199573317025,0.9583615941016821,0.1288517400719744,0.9999998099150532
79,2,64.0,212838.0,9.0,0.0,0.0,65.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,[0.19311586 0.14717162 0.20293912 0.4567734 ],[33.75625762 25.72529766 35.47334305 79.84305738],1,33.75625762,25.72529766,35.47334305,79.84305738,1.0,0.763827920393434,0.18012655069713351,0.9999416136811003,0.00257065018190322,0.9540557558162872,0.20293911851377372,0.9999992200303685
80,2,48.0,47343.0,14.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.21028464 0.22309103 0.23096623 0.3356581 ],[25.61388559 27.17377696 28.13302232 40.88509792],1,25.61388559,27.17377696,28.13302232,40.88509792,1.0,0.9009990367939138,0.16495983916655027,0.9376076318314912,0.48066681325112715,0.98719361811683,0.23096622898661504,0.9820576564585601
81,1,38.0,210844.0,10.0,0.0,2042.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,[0.20234133 0.16039072 0.23451993 0.40274802],[ 72.59480776  57.54402183  84.13965231 144.49551881],0,72.59480776,57.54402183,84.13965231,144.49551881,0.7926740713943221,0.5730905872321944,0.0,2.9075741736495075e-07,3.3664694498265236e-06,0.9580493962768397,0.1603907242887227,0.5000001277454432
82,2,54.0,50385.0,13.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.06572643 0.18656216 0.20866693 0.53904447],[ 23.34154212  66.2541432   74.10424961 191.43179761],1,23.34154212,66.2541432,74.10424961,191.43179761,1.0,0.7910712023955385,0.3019967299217888,1.0,7.148644387977973e-18,0.879164273006649,0.2086669334778318,1.0
83,0,40.0,101272.0,9.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,[0.11624929 0.1095181  0.09694515 0.67728745],[ 25.97564969  24.47158018  21.66218183 151.33839573],1,25.97564969,24.47158018,21.66218183,151.33839573,1.0,0.39462246202534523,0.03326336982118458,0.9875310244904002,0.203754372249952,0.987427048927891,0.1162492932405309,0.9982131514215637
84,1,22.0,333910.0,10.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.08638801 0.09089213 0.43428067 0.3884392 ],[ 27.78454002  29.23317904 139.67550657 124.93174492],1,27.78454002,29.23317904,139.67550657,124.93174492,1.0,0.29993843762231875,0.01294688092036194,0.8097888894664369,0.35095643878557875,0.9954958751569624,0.0908921312605748,0.9163936676432513
85,0,44.0,190020.0,13.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.18455111 0.25325468 0.24848196 0.31371225],[22.07326473 30.29056633 29.71972423 37.52160309],0,22.07326473,30.29056633,29.71972423,37.52160309,0.7427143185593846,0.6789552802655251,0.0,0.0007473115303872069,0.004773431233542953,0.9360691494956902,0.18455110990853776,0.500269624185762
86,0,25.0,570821.0,10.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.09982598 0.11742949 0.32684248 0.45590205],[ 22.70181498  26.7050972   74.32852035 103.67846093],0,22.70181498,26.7050972,74.32852035,103.67846093,0.8500929545071982,0.33268894265882665,0.0,0.017928328698983642,0.06482255879393152,0.9823964923203492,0.0998259808778711,0.5065246001493455
87,0,26.0,102106.0,6.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.19070395 0.20658623 0.27917747 0.32353235],[55.57592637 60.20442093 81.35933455 94.28546149],0,55.57592637,60.20442093,81.35933455,94.28546149,0.9231203541297293,0.706925302741569,0.0,0.009674936512138466,0.03931519555958651,0.9841177239995927,0.19070395139162702,0.5035064296714151
88,0,55.0,130957.0,9.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.08949321 0.14266334 0.1430936  0.62474985],[ 15.03136963  23.9618786   24.03414529 104.93361333],0,15.03136963,23.9618786,24.03414529,104.93361333,0.6273034714971262,0.29486834408849316,0.0,0.00025529321951900386,0.001835191498093744,0.9468298676137233,0.08949320983372343,0.5000921047082006
89,0,76.0,253408.0,10.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.12143603 0.19251125 0.18368571 0.50236701],[ 37.40144106  59.29210947  56.57390317 154.72549941],0,37.40144106,59.29210947,56.57390317,154.72549941,0.661107665613076,0.41466312941117994,0.0,5.026432603472131e-09,7.375154855003421e-08,0.9377503221539933,0.12143602859160418,0.5000000354339693
90,1,32.0,335569.0,9.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,[0.12134491 0.11176129 0.16934225 0.59755156],[ 22.01743232  20.27853065  30.72631036 108.42276489],0,22.01743232,20.27853065,30.72631036,108.42276489,0.9210215957225196,0.3774704364208219,0.0,0.14947348470238297,0.30443338412287424,0.9904163724340479,0.1117612851187518,0.5581289503299612
91,1,34.0,377017.0,14.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.15700679 0.28136735 0.28505449 0.27657137],[ 64.86313999 116.2393642  117.76260821 114.2580372 ],1,64.86313999,116.2393642,117.76260821,114.2580372,1.0,1.0,0.9712049277199483,1.0,1.4796479501496425e-20,0.8804354167571915,0.2813673460619807,1.0
92,0,20.0,89991.0,10.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.05428664 0.06298696 0.34585219 0.5368742 ],[ 21.77677433  25.26685922 138.73662603 215.36401138],0,21.77677433,25.26685922,138.73662603,215.36401138,0.8618710437861111,0.17220854071533842,0.0,0.029595666061131953,0.09618003638190227,0.9912996765935632,0.05428663926280323,0.510833919083699
93,3,30.0,143766.0,13.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.20155477 0.20278625 0.24235642 0.35330255],[22.81217209 22.95155251 27.430144   39.98713875],1,22.81217209,22.95155251,27.430144,39.98713875,1.0,1.0,0.9999999999417757,0.9999999815114834,0.5193014342625524,0.9987685175873391,0.3533025521321859,0.9999999999930258
